,client_id,sum
6348,935218382.1657581,1
6349,935294111.1667583,5
6350,935294111.1667584,3
6351,935374212.166884,1
6352,935553930.1666851,1
6353,935935502.1669567,1
6354,936018803.1669008,2
6355,936041695.1667281,2
6356,936189230.1669044,1
6357,936216734.1668804,1
6358,936273603.1668183,1
6359,936308090.1666708,1
6360,936336975.1667286,1
6361,936515075.1669108,1
6362,936527697.1659688,1
6363,936684072.1662284,1
6364,937005140.166902,1
6365,937313360.1667368,1
6366,937464034.16672,1
6367,937482306.1666787,3
6368,937505395.1669309,1
6369,937602177.1669008,1
6370,937703931.1668942,1
6371,938062340.1668258,6
6372,938121155.1668258,1
6373,938402655.1668392,1
6374,938453517.1668456,1
6375,938492267.1668504,1
6376,938500320.1667444,1
6377,938589721.1668528,1
6378,938769403.1669564,1
6379,938769427.1664536,1
6380,938853180.1668758,1
6381,938913835.161504,1
6382,939027859.1665865,1
6383,939302975.1668912,1
6384,939339820.1668776,1
6385,939739352.1668236,1
6386,939762353.166736,2
6387,939777608.1667459,3
6388,939832327.166902,1
6389,939943650.1667328,1
6390,940054094.1667277,1
6391,940243648.1664014,1
6392,940259232.1668744,1
6393,940342622.1669134,1
6394,940480691.166832,1
6395,940490698.1668144,1
6396,940509424.1667575,1
6397,940613614.166842,1
6398,940654720.1658093,1
6399,940910126.1668192,3
6400,941233567.1668257,1
6401,941266391.166862,1
6402,941386037.1669286,1
6403,941587671.1667448,1
6404,941619743.1667571,1
6405,941745678.1667584,2
6406,941857773.1668928,1
6407,941979946.1669092,1
6408,942281205.1668338,1
6409,942366188.1668416,1
6410,942406959.1669459,1
6411,942496324.1669494,1
6412,942536819.16648,1
6413,942550827.1669363,1
6414,942749096.1669488,1
6415,942783333.1667315,3
6416,942893293.1668816,1
6417,943217341.1668856,1
6418,943235383.1658516,1
6419,943458744.1669503,1
6420,944036994.1669538,1
6421,944129265.1668404,1
6422,944459481.1667296,1
6423,944823047.1667536,1
6424,945199414.166749,1
6425,945361955.166868,1
6426,945528880.1668224,1
6427,945682660.1667364,1
6428,945770561.1661892,1
6429,945890836.1668313,3
6430,945900225.1667656,1
6431,945920999.1668372,1
6432,946391118.1667365,1
6433,946399072.1668944,1
6434,946598597.1667584,1
6435,946668849.1643344,3
6436,947090072.1657773,1
6437,947216867.1659827,1
6438,947342381.1667322,1
6439,947529263.1667488,1
6440,947565258.166888,2
6441,947610705.1669405,1
6442,947791114.1669484,1
6443,947847219.1668932,2
6444,948492572.1667417,1
6445,948697871.1667053,1
6446,948755124.1669302,1
6447,948768390.1667538,1
6448,948850982.1668715,1
6449,948867828.1668698,1
6450,948962732.1669122,1
6451,949130199.1668476,1
6452,949292247.166764,1
6453,949319388.1669651,1
6454,949339520.1669225,1
6455,949568405.1664442,1
6456,949788855.166832,2
6457,950425928.1666816,1
6458,950727557.1668426,1
6459,950748520.1636468,1
6460,951037116.1669437,1
6461,951633116.1667463,1
6462,951825387.1663936,4
6463,951860492.161122,1
6464,951867245.1667635,1
6465,952133375.166904,1
6466,952155919.1668797,1
6467,952525826.16691,1
6468,952776424.1667416,1
6469,952831963.1669104,4
6470,953015134.1667478,1
6471,953107166.1662848,1
6472,953162835.1667501,2
6473,953174124.166938,1
6474,953177571.1668147,1
6475,953178497.1633849,1
6476,953283256.166896,1
6477,953301609.1669382,1
6478,953386414.1668692,1
6479,953410384.1656471,3
6480,953607880.1667501,1
6481,953650090.1668496,1
6482,953710403.1668956,1
6483,953790157.1667556,1
6484,953917616.1661688,2
6485,954098000.1668712,1
6486,954177157.166878,1
6487,954399673.1667053,1
6488,954479119.1665859,1
6489,954572779.16696,1
6490,954780503.1669321,1
6491,954983809.1668342,1
6492,955720276.164617,2
6493,955826616.1669012,2
6494,955874946.1668327,1
6495,955874946.1668328,1
6496,955895852.1667571,1
6497,956032723.1668596,2
6498,956161938.1667463,1
6499,956262574.1669092,1
6500,956302519.1668818,1
6501,956307743.1667441,1
6502,956314925.1669016,1
6503,957013808.1668797,1
6504,957105179.1663738,1
6505,957427004.1669447,1
6506,957578462.1667575,2
6507,957592162.1668423,1
6508,957842148.16684,1
6509,957884832.166832,2
6510,958081161.1667379,1
6511,958089054.1667393,1
6512,958196397.1664703,2
6513,958301133.1669033,4
6514,958438538.1668768,10
6515,958438538.1668769,5
6516,958546815.1668586,1
6517,958566305.1668744,1
6518,959041512.1667542,1
6519,959087188.16688,1
6520,959138235.1668972,1
6521,959456226.1667562,1
6522,959638735.166658,1
6523,959932996.1667486,1
6524,960044599.166834,1
6525,960224991.1669172,1
6526,960240215.166896,1
6527,960325877.1669267,1
6528,960447171.1669154,1
6529,960766794.166868,1
6530,960924492.166748,1
6531,960930938.1666499,1
6532,961041000.166889,1
6533,961163470.166844,1
6534,961283601.166956,2
6535,961421347.1668392,1
6536,961555844.1668416,1
6537,961670755.1667603,1
6538,961730575.1655376,1
6539,962445660.1669192,1
6540,962802627.1669581,1
6541,962875876.1642771,1
6542,962924662.1668603,1
6543,963136615.1668369,1
6544,963157608.166929,1
6545,963359117.1667645,1
6546,963489434.166737,1
6547,963554646.1666749,1
6548,963689607.1667593,1
6549,963804153.1624454,1
6550,964075432.1667546,1
6551,964457601.1668236,2
6552,964512083.1668476,1
6553,964579042.1669092,1
6554,964780303.1668328,1
6555,964970667.166764,1
6556,964975268.1668724,1
6557,965067355.1669048,1
6558,965130421.1668752,1
6559,965344606.166936,1
6560,965404518.1664624,1
6561,965416588.166811,2
6562,965425607.1669016,1
6563,965431794.1664466,1
6564,965480633.1668692,1
6565,965554053.1669528,1
6566,965605709.1669267,1
6567,965606193.1669002,1
6568,965640826.1668411,1
6569,965698421.1667315,1
6570,965732847.1668824,1
6571,965750599.1669288,1
6572,965766982.166852,1
6573,965862480.1668956,1
6574,965945100.1662388,1
6575,966180013.1667284,3
6576,966269138.1667584,1
6577,966316428.1669241,1
6578,966357591.1669002,1
6579,966497864.16682,1
6580,966528549.1668276,1
6581,966636832.1667565,1
6582,967062681.1668944,1
6583,967148616.1667536,1
6584,967157759.1668234,1
6585,967304988.1668234,1
6586,967497552.1668512,1
6587,967613716.1668556,1
6588,967681561.1664386,2
6589,967964942.1650938,1
6590,968282823.1667312,1
6591,968306058.1668535,1
6592,968351916.1668956,1
6593,968355676.1561818,1
6594,968383774.166748,1
6595,968473461.1652,1
6596,968570228.1669283,1
6597,968791418.1669024,1
6598,968791418.1669025,1
6599,968798242.1664451,1
6600,968831632.1669122,1
6601,968854398.1668682,1
6602,968948201.1668924,1
6603,969267611.1668154,1
6604,969648737.1669269,1
6605,969764770.1658344,1
6606,969883938.166876,1
6607,969898736.1668744,2
6608,969910392.1668692,1
6609,969989024.1668544,1
6610,970313653.166764,1
6611,970442396.1667296,1
6612,970652707.1669048,1
6613,970963775.1655496,3
6614,970983094.1669372,1
6615,971052313.1614577,1
6616,971094876.1667491,1
6617,971237866.1661347,1
6618,971583387.166823,1
6619,971757766.1669052,2
6620,971829298.1667675,1
6621,972277201.1668186,1
6622,972311089.1669447,1
6623,972377305.1652087,1
6624,972500260.1669226,1
6625,972587175.1668591,1
6626,972630452.1669108,1
6627,972642970.166922,1
6628,972806402.166914,1
6629,973237467.166908,1
6630,973292306.1667544,1
6631,973377291.1662464,2
6632,973484230.1667597,1
6633,973609357.1668437,1
6634,973656513.1668496,1
6635,973855558.1668016,1
6636,973892822.1667992,20
6637,974152523.166929,1
6638,974283889.1667151,1
6639,974536923.1666083,1
6640,974544496.1668832,1
6641,974715331.1668924,1
6642,974741540.1669104,1
6643,974999077.1668972,1
6644,975092909.1669008,1
6645,975310830.1668125,1
6646,975651902.1668324,1
6647,975662459.1668428,1
6648,975963860.1662709,1
6649,976216194.1667565,1
6650,976234324.1669395,1
6651,976315930.1668673,1
6652,976416454.1668336,1
6653,976478388.1668668,2
6654,976520682.166845,1
6655,976867379.1636704,1
6656,977054033.1669385,1
6657,977480521.1668942,1
6658,977503365.1669326,1
6659,977606090.1626592,1
6660,977728139.1668874,1
6661,977890615.1669108,1
6662,977984705.1668538,1
6663,978030030.1667277,1
6664,978108158.166894,1
6665,978260274.1668172,1
6666,978283471.166862,1
6667,978370234.1669571,1
6668,978609080.1669228,1
6669,978616366.166752,1
6670,978742862.1667389,1
6671,978943394.1650131,1
6672,979236835.1667303,1
6673,979337680.1668708,1
6674,979338761.1667908,1
6675,979365382.1668328,1
6676,979599657.1663476,1
6677,979621311.1667296,1
6678,979643644.1668493,1
6679,979650431.1668928,1
6680,979663604.1634456,1
6681,979901006.166748,1
6682,979912610.1667305,1
6683,980070209.16685,1
6684,980071454.1667603,1
6685,980213517.1669024,1
6686,980310133.1658348,1
6687,980392979.1649792,2
6688,980649957.1668328,1
6689,980759361.1668708,1
6690,980922532.1669283,1
6691,981094697.1669291,1
6692,981145795.16674,1
6693,981169605.1669395,1
6694,981181492.1663162,1
6695,981401360.1667322,1
6696,981449652.1668549,1
6697,981469777.1669225,1
6698,981589597.1666359,1
6699,981608233.1667376,1
6700,981828909.1668292,1
6701,981862820.1668104,1
6702,981904774.1669024,1
6703,982278235.1669142,1
6704,982305963.1668319,1
6705,982305963.166832,1
6706,982318809.1668013,4
6707,982467119.1667408,1
6708,982694526.1668576,1
6709,982728253.1669016,3
6710,982729680.1667415,1
6711,982842870.1668832,1
6712,982938995.1668404,1
6713,983036042.1669292,2
6714,983129520.1667501,1
6715,983248233.1668264,1
6716,983653117.166885,1
6717,983765731.1668227,4
6718,983972509.1669196,1
6719,984164295.1612984,1
6720,984214563.1668516,1
6721,984341574.1659298,3
6722,984379063.1668856,1
6723,984405689.1668488,1
6724,984631023.166766,2
6725,984780383.1668772,1
6726,984823897.1625756,1
6727,984988436.1668428,1
6728,985069749.166894,1
6729,985631900.166883,2
6730,985747161.1665457,1
6731,985826717.1668708,1
6732,986185731.1663064,1
6733,986200268.1669402,1
6734,986539397.1651747,1
6735,986575832.1608568,1
6736,986718659.1668236,1
6737,987377262.16689,1
6738,987493870.1664544,2
6739,987527304.1668924,1
6740,987601353.1611208,1
6741,987661446.1667649,1
6742,987820959.1659604,1
6743,987863666.166765,1
6744,988349121.1668416,4
6745,988491308.1668704,1
6746,988577850.1668355,1
6747,988650719.1667117,1
6748,988651138.166859,1
6749,988952895.1667614,2
6750,989258254.1667426,1
6751,989351027.1669426,1
6752,989499601.1667469,1
6753,989524449.1667383,1
6754,989648224.1669196,1
6755,989749311.1668488,2
6756,989899121.166872,1
6757,989915467.1668532,1
6758,989949682.1668828,1
6759,990365783.1669253,1
6760,990446307.1668692,1
6761,990618878.1667507,1
6762,990696823.166728,1
6763,990793185.1658889,1
6764,990806326.1667352,1
6765,991120580.1669441,1
6766,991376135.166886,3
6767,991426336.166929,1
6768,991436689.1668104,1
6769,991667891.1668591,1
6770,991910962.1651802,1
6771,992212081.1669204,1
6772,992226449.1669008,1
6773,992289864.1668864,1
6774,992489625.16688,1
6775,992594779.1667402,1
6776,992857385.1668211,1
6777,992861211.1668708,1
6778,992955632.1667664,1
6779,993006929.1668458,1
6780,993116465.1668936,2
6781,993477799.1667329,1
6782,993537445.1667284,1
6783,993753759.1667217,3
6784,993818420.1667315,1
6785,993897354.166842,2
6786,993920062.1667407,1
6787,993921905.1667373,1
6788,993972023.1669528,1
6789,994021400.1667392,3
6790,994303252.1668688,1
6791,994487446.1668618,4
6792,994490632.1667477,1
6793,994601404.1668514,1
6794,994624561.1661984,1
6795,994642692.1668752,1
6796,995260818.1669188,1
6797,995330743.1667016,1
6798,995401074.1667299,1
6799,995404197.1667553,1
6800,995771977.1667968,1
6801,995903531.1665728,1
6802,995945165.1669048,1
6803,995968824.1669116,1
6804,995990822.1669536,1
6805,996093630.1669008,1
6806,996143387.1666628,1
6807,996574257.1668504,1
6808,996857439.1667304,1
6809,996878867.1669629,1
6810,996928136.166736,1
6811,997051138.1667392,2
6812,997380850.1669228,1
6813,997383952.1669044,1
6814,997394393.166842,1
6815,997462296.1669136,1
6816,997466315.1669132,1
6817,997628185.1669024,1
6818,997888412.1667616,1
6819,997896304.165547,1
6820,997908965.1658692,1
6821,997968762.16692,1
6822,997976333.1668895,1
6823,998091715.1669096,1
6824,998116649.1659523,1
6825,998332899.1668752,1
6826,998551272.1667653,1
6827,998571436.1668432,2
6828,998621341.1667352,1
6829,998660787.1669533,1
6830,998680259.1667252,1
6831,998703933.1668512,1
6832,999023883.164676,2
6833,999043776.16693,1
6834,999258313.1668231,1
6835,999496687.166878,1
6836,999569551.1667453,1
6837,999702609.1668828,1
6838,999822679.1669502,1
6839,1000247072.1668644,1
6840,1000277461.1669496,1
6841,1000682230.166843,1
6842,1000750893.1668534,1
6843,1000955913.1636736,1
6844,1001091213.1668694,1
6845,1001570212.1668316,1
6846,1001826965.1667352,1
6847,1001839661.1667316,2
6848,1001844545.16693,2
6849,1002139443.1659914,1
6850,1002478804.1669102,1
6851,1002671421.1669296,1
6852,1002794764.1669186,1
6853,1002797751.1653928,1
6854,1002806216.1668872,1
6855,1003233478.166756,2
6856,1003278370.1667674,1
6857,1003595432.1668752,1
6858,1003687798.1661685,2
6859,1003689503.166922,1
6860,1003739663.16688,1
6861,1003825467.1669042,1
6862,1003946680.166586,1
6863,1003954426.1669222,2
6864,1004126087.1669372,1
6865,1005060792.1656648,1
6866,1005276581.1668534,1
6867,1005404658.1667384,2
6868,1005509488.1669255,1
6869,1005613020.1668576,1
6870,1005685216.1668756,3
6871,1005804507.1669,1
6872,1005928617.1669008,1
6873,1006099042.166896,1
6874,1006178737.1648206,1
6875,1006209719.1669368,1
6876,1006489422.166861,1
6877,1006498974.1667275,1
6878,1006782336.1669198,1
6879,1007027520.1664518,2
6880,1007577400.1669056,1
6881,1007586468.1669612,1
6882,1007738823.166922,1
6883,1007809781.1669542,1
6884,1007958334.1668056,1
6885,1008115362.1639212,1
6886,1008516304.166912,1
6887,1008761021.1668632,1
6888,1008776830.1669188,1
6889,1008821811.1667498,1
6890,1008836963.1668842,1
6891,1008928850.1669012,1
6892,1008959786.1668617,1
6893,1008978838.1669664,1
6894,1009333552.166782,3
6895,1009373964.16692,1
6896,1009493621.1669282,1
6897,1009590825.1645534,1
6898,1009638276.16673,1
6899,1009655082.1669384,1
6900,1010300081.1669344,1
6901,1010906110.1668512,1
6902,1010972325.1660728,1
6903,1011178913.1668696,2
6904,1011195245.1658916,1
6905,1011299059.1664892,1
6906,1011355080.16673,1
6907,1011359156.1668909,1
6908,1011749281.1669188,1
6909,1011863993.1669208,1
6910,1011920180.16674,1
6911,1011997296.1659445,1
6912,1012223029.1669288,1
6913,1012271750.1668423,2
6914,1012303356.1667224,1
6915,1012508964.166776,1
6916,1012584062.166924,1
6917,1012746139.166764,1
6918,1013094575.1668708,1
6919,1013263864.1665696,1
6920,1013301648.1668684,1
6921,1013456265.1667516,2
6922,1013524245.1667212,1
6923,1013534922.1668146,1
6924,1013683104.1645436,1
6925,1013939434.166834,1
6926,1013994690.164162,1
6927,1014003909.1667532,1
6928,1014014010.1668992,1
6929,1014342183.1669656,1
6930,1014371434.1667644,1
6931,1014407454.1667496,1
6932,1014472851.1667334,3
6933,1014614046.1669213,1
6934,1014629380.1669552,1
6935,1014722058.1668248,1
6936,1014734874.1668782,1
6937,1014871483.1631652,1
6938,1015296347.166824,1
6939,1015532170.1663964,1
6940,1015541999.1668988,1
6941,1015547063.1669036,1
6942,1015697081.1668228,1
6943,1015973852.166878,1
6944,1016648390.1667404,1
6945,1017020894.1669536,1
6946,1017043883.1660407,1
6947,1017091692.1665828,1
6948,1017098393.16661,1
6949,1017207436.1669016,1
6950,1017449666.1667378,1
6951,1017604350.1668696,1
6952,1017907630.1668956,1
6953,1018095319.1667496,1
6954,1018329141.1669068,1
6955,1018545268.1669524,1
6956,1018606436.1665407,1
6957,1018730836.1629212,1
6958,1018870632.1668584,1
6959,1019343088.1667256,1
6960,1019751337.1669536,1
6961,1019769004.166956,1
6962,1019788099.1668688,1
6963,1020204003.166532,3
6964,1020351645.1664634,1
6965,1020878778.1669532,1
6966,1021099087.1668268,1
6967,1021160750.1667386,1
6968,1021237558.1669548,2
6969,1021318986.1668673,4
6970,1021473429.1668538,1
6971,1021556868.1668634,1
6972,1022050575.1589952,1
6973,1022191726.1669104,1
6974,1022214310.1668532,1
6975,1022318784.1665545,1
6976,1022402638.166922,1
6977,1022404062.166352,1
6978,1023007693.1669512,1
6979,1023109475.166945,1
6980,1023331273.1669028,1
6981,1023563228.1668332,1
6982,1023818584.1669033,1
6983,1024065967.1669,1
6984,1024152336.1668856,1
6985,1024306416.1668652,1
6986,1024512044.1667558,1
6987,1024959671.1669213,1
6988,1025013146.1668792,2
6989,1025163807.1668692,1
6990,1025285449.166865,1
6991,1025545273.166756,1
6992,1025629849.1667548,4
6993,1025664392.1669574,1
6994,1025731927.166918,1
6995,1025780548.1669008,1
6996,1025892311.1668488,2
6997,1025924157.166952,2
6998,1025991675.1668276,1
6999,1026003194.1668924,2
7000,1026115339.1667548,1
7001,1026178958.166929,2
7002,1026408362.1660544,2
7003,1026477424.1667216,1
7004,1026681139.1662284,5
7005,1026817889.1668308,1
7006,1026829555.1668416,1
7007,1026935379.16663,2
7008,1027029944.1667278,2
7009,1027199532.1668408,3
7010,1027263271.166729,1
7011,1027286444.166854,1
7012,1027303811.1669108,1
7013,1027389291.1667292,1
7014,1027412930.1669008,1
7015,1027434697.1663568,1
7016,1027581927.1668352,1
7017,1027605938.166394,1
7018,1027711795.1666902,2
7019,1027740597.1669192,1
7020,1027924236.1667283,1
7021,1028025737.1667364,2
7022,1028310899.166918,1
7023,1028345301.1668856,1
7024,1028652269.1669146,1
7025,1029007430.1667469,1
7026,1029422178.1667472,2
7027,1029471599.1666586,1
7028,1029512311.165408,1
7029,1029574577.1666892,1
7030,1029636721.1669196,1
7031,1029912660.166714,1
7032,1030040764.1669399,1
7033,1030075853.1668452,1
7034,1030245571.166922,1
7035,1030456278.1669236,1
7036,1030560808.1669356,1
7037,1030622185.1668582,1
7038,1030664055.1667544,1
7039,1030829755.1669496,1
7040,1030982115.1669564,1
7041,1031820760.1669405,1
7042,1031833603.1668432,1
7043,1032423188.1651336,1
7044,1032445586.1668392,3
7045,1032621636.1669396,1
7046,1032687641.166731,1
7047,1032753142.1667646,1
7048,1032794221.1668493,1
7049,1032935111.1667368,1
7050,1033065805.1668224,2
7051,1033176452.1669042,1
7052,1033258225.1668676,1
7053,1033286154.1667404,1
7054,1033542044.166845,1
7055,1033687754.1653036,2
7056,1033865192.1668336,1
7057,1034126685.1668437,1
7058,1034131877.165237,1
7059,1034537325.166937,1
7060,1034636513.166861,1
7061,1034677647.166947,1
7062,1034689434.1667374,1
7063,1034767185.1669468,2
7064,1034873865.1667464,1
7065,1034876070.164518,1
7066,1035214862.166577,2
7067,1035537990.1587708,1
7068,1035543957.166728,1
7069,1035645609.1667362,2
7070,1035674600.166896,1
7071,1036043393.1666543,1
7072,1036065174.1668626,1
7073,1036402534.1668652,1
7074,1036630277.1667304,1
7075,1036744887.1660208,1
7076,1036974352.1669267,1
7077,1036974512.1667638,1
7078,1037282752.1668956,1
7079,1037325095.166746,1
7080,1037332180.1669364,1
7081,1037633425.1669176,1
7082,1037913984.1654038,1
7083,1038122420.166236,1
7084,1038409855.166886,1
7085,1038864504.1668252,1
7086,1038891859.1668652,1
7087,1039387697.1668482,1
7088,1039515566.1667572,1
7089,1039657923.1668408,3
7090,1039754527.1667283,1
7091,1039883075.166906,1
7092,1039950630.1661164,1
7093,1040377620.1667384,1
7094,1040479729.1668328,1
7095,1040516935.1668612,1
7096,1041323798.1668456,1
7097,1041532522.1669004,1
7098,1041832225.166738,1
7099,1042071764.1669288,1
7100,1042084163.1668712,1
7101,1042122192.1669356,1
7102,1042174384.1667464,1
7103,1042195564.1669544,1
7104,1042284408.166826,2
7105,1042835142.1668148,1
7106,1042859627.1669275,1
7107,1043265410.166924,3
7108,1043516595.1666611,1
7109,1043690940.1669098,1
7110,1043885905.1669484,1
7111,1043956972.1668348,2
7112,1044010428.1669084,1
7113,1044093798.1668872,1
7114,1044217931.166908,1
7115,1044428682.1660142,2
7116,1044445024.1668704,2
7117,1044555989.16604,1
7118,1044574724.166841,2
7119,1044633997.1669222,1
7120,1044734712.1669028,1
7121,1044785749.1668576,2
7122,1044935117.1668338,1
7123,1044986696.1667324,1
7124,1045012131.1669276,1
7125,1045015867.1568184,1
7126,1045098631.16687,1
7127,1045200255.1669464,1
7128,1045208217.166757,1
7129,1045529442.166878,1
7130,1045821189.1665592,1
7131,1045827591.1669618,1
7132,1045945010.1666228,2
7133,1046121214.1667112,1
7134,1046139063.1668706,1
7135,1046190319.1667656,2
7136,1046227358.1668926,1
7137,1046412845.1667652,1
7138,1046483055.16686,1
7139,1046607502.1542728,1
7140,1046684893.1669288,1
7141,1046733922.1668758,1
7142,1046896317.1668324,1
7143,1047576526.1668596,1
7144,1047636247.1667596,2
7145,1047756479.1667295,1
7146,1048043789.1668764,1
7147,1048100034.1668715,1
7148,1048114241.1669098,1
7149,1048299191.1669488,1
7150,1048429165.1667298,1
7151,1048868245.166838,2
7152,1049052797.1668588,1
7153,1049167963.1660364,1
7154,1049170325.1668696,1
7155,1049227091.166844,1
7156,1049251128.1668508,2
7157,1049470672.166912,1
7158,1049478695.166636,2
7159,1049602561.1668696,1
7160,1049686267.1659042,1
7161,1049858746.1647962,1
7162,1049868290.1668864,1
7163,1049944147.1669546,1
7164,1050033531.1668876,1
7165,1050175161.166896,1
7166,1050283181.1669412,1
7167,1050431077.1667455,38
7168,1050617176.1669096,1
7169,1050638438.1667448,1
7170,1050678404.1668591,1
7171,1050826335.1658216,1
7172,1050932320.1668853,1
7173,1050940731.166938,1
7174,1051023353.1668668,1
7175,1051276694.1669142,1
7176,1051387121.1668352,1
7177,1051433770.1669556,1
7178,1051554637.1668788,1
7179,1051577523.1668676,5
7180,1051581744.1668246,1
7181,1051601354.1668752,1
7182,1051722229.1668254,2
7183,1051808351.1661355,1
7184,1052181559.1668336,2
7185,1052409714.1623814,1
7186,1052874967.1668848,1
7187,1052908259.1669132,1
7188,1053079085.1668776,1
7189,1053202340.166728,1
7190,1053374153.1664298,1
7191,1053393813.1668886,1
7192,1053828584.1668756,1
7193,1054022002.1667496,1
7194,1054270924.1669112,1
7195,1054577135.164982,2
7196,1054730458.1668596,1
7197,1054879698.1669338,2
7198,1055043182.1668956,1
7199,1055164936.1666516,1
7200,1055312868.1668748,1
7201,1055352612.1668676,1
7202,1055893825.1668612,1
7203,1056166159.1669352,1
7204,1056966416.1639376,1
7205,1057276201.1648114,1
7206,1057318298.1668788,1
7207,1057344816.1662006,1
7208,1057537246.1668338,1
7209,1057591012.1669048,1
7210,1057613994.1663662,2
7211,1057688023.166758,3
7212,1057888745.1628056,1
7213,1058229120.1668348,1
7214,1058237762.1667912,1
7215,1058312897.1665088,1
7216,1058337034.1668236,1
7217,1058556528.1669524,3
7218,1058691034.166837,1
7219,1058695377.166838,1
7220,1058753502.1669393,1
7221,1059145447.1668428,1
7222,1059602880.1649704,1
7223,1059736705.1669192,1
7224,1060039458.1669316,1
7225,1060041276.1668836,1
7226,1060191796.166858,1
7227,1060210615.1668764,1
7228,1060321836.1598356,1
7229,1060521825.166722,1
7230,1061048646.16681,1
7231,1061455193.166756,3
7232,1061483468.1660736,11
7233,1061566676.1668844,1
7234,1061570282.1665692,1
7235,1061588262.1667666,1
7236,1061710102.1666076,3
7237,1061888258.166896,1
7238,1062140916.166188,1
7239,1062604192.1667455,1
7240,1062864346.1669405,1
7241,1063004148.1667486,1
7242,1063024197.166922,1
7243,1063149890.166938,1
7244,1063168023.1668212,1
7245,1063378207.1667528,1
7246,1063423941.166858,1
7247,1063445543.1668416,1
7248,1063632548.1667404,2
7249,1063723469.16685,1
7250,1063774686.1660398,1
7251,1063904481.1668612,1
7252,1064103345.162737,1
7253,1064645970.1668624,1
7254,1064696252.1651144,1
7255,1064718023.1667558,1
7256,1064719755.1668354,1
7257,1064842823.1667392,1
7258,1064883601.1666873,12
7259,1064933095.1665052,1
7260,1065015559.166938,1
7261,1065015904.1669236,1
7262,1065426610.1668528,1
7263,1065776950.1667556,1
7264,1065980464.1668844,2
7265,1066146879.166816,1
7266,1066284129.1669136,1
7267,1066362311.1668688,1
7268,1066387293.1669184,1
7269,1066481268.1668704,1
7270,1066781434.1669284,1
7271,1066939449.1608832,1
7272,1066963008.1669024,1
7273,1067048309.1668904,1
7274,1067053757.1667624,1
7275,1067085237.1637684,1
7276,1067256407.1669552,1
7277,1067372791.1668922,1
7278,1067373731.1648833,2
7279,1067514721.166854,1
7280,1067665647.1668414,1
7281,1067677503.1668556,1
7282,1067732735.166922,1
7283,1068057655.1668556,1
7284,1068100949.1668756,1
7285,1068898842.1668496,1
7286,1068955801.1667306,1
7287,1069007655.1647764,1
7288,1069167707.1667652,1
7289,1069317256.1666508,1
7290,1069488705.166836,1
7291,1069530714.1669296,1
7292,1069606524.1669264,2
7293,1069620185.1667476,1
7294,1069722960.1668752,1
7295,1069980204.166747,1
7296,1070289772.16686,1
7297,1070470146.1668404,1
7298,1070820672.1668328,2
7299,1071344331.1669376,1
7300,1071349580.166884,1
7301,1071451753.1660804,1
7302,1071646066.1667508,1
7303,1071826898.1669288,1
7304,1071880528.1659322,1
7305,1071964810.1667384,1
7306,1072048084.1668702,1
7307,1072178816.1668626,1
7308,1072460627.1669382,1
7309,1072491520.166843,1
7310,1072554516.1669182,1
7311,1072588008.1668496,1
7312,1072633725.1669232,1
7313,1072744937.1669447,1
7314,1072918918.1669096,1
7315,1073058362.1653138,1
7316,1073284531.166846,1
7317,1073391304.16681,2
7318,1073404509.1668158,1
7319,1073615471.1669024,1
7320,1073825708.166845,1
7321,1073901003.1669548,1
7322,1073996222.166904,1
7323,1074040539.1668663,1
7324,1074219318.1667304,1
7325,1074346832.1667464,2
7326,1074366056.1668527,1
7327,1074538466.1669457,1
7328,1074628843.1669304,1
7329,1074658832.166859,3
7330,1074797921.1669033,2
7331,1074899260.1669111,1
7332,1075338479.1668825,1
7333,1075354408.1669283,1
7334,1075388463.1669004,1
7335,1075421507.1667712,1
7336,1075579152.166926,1
7337,1075692248.1645162,1
7338,1075795711.16688,1
7339,1075891018.1668332,1
7340,1076011606.1668236,3
7341,1076106003.1669197,1
7342,1076165603.166937,1
7343,1076172433.1668544,1
7344,1076248986.166257,1
7345,1076308056.1668837,1
7346,1076659504.1667266,1
7347,1076667043.166947,1
7348,1076833296.1668832,1
7349,1076853805.166858,1
7350,1076895884.1667354,1
7351,1077012262.1665757,1
7352,1077281086.1666183,1
7353,1077301165.1667464,1
7354,1077308162.1667445,3
7355,1077658217.166842,2
7356,1077758854.1669648,1
7357,1077833167.1668284,2
7358,1078169135.1669233,1
7359,1078422887.1668608,4
7360,1078454319.1664443,1
7361,1078465892.166957,1
7362,1078484007.166866,1
7363,1078817811.1668956,1
7364,1079317621.1669526,1
7365,1079353429.1667478,1
7366,1079714632.1668751,1
7367,1079769316.1668513,1
7368,1079900324.1668468,1
7369,1079966943.166947,1
7370,1079973656.166952,1
7371,1080242750.1666465,1
7372,1080596961.166904,1
7373,1081034210.166731,1
7374,1081088490.1667435,1
7375,1081199001.1669617,1
7376,1081277472.166958,1
7377,1081321485.1667297,1
7378,1081498584.16692,1
7379,1081851703.1663492,1
7380,1081852760.1669147,1
7381,1081984053.1668222,1
7382,1081999359.1667569,1
7383,1082155164.1667304,1
7384,1082169575.1628537,2
7385,1082259815.166892,1
7386,1082594943.1669126,1
7387,1082762781.1668675,1
7388,1082819246.1668267,1
7389,1082864587.16685,1
7390,1082897879.1667469,1
7391,1083140593.1667674,1
7392,1083224779.1669319,1
7393,1083489033.160503,3
7394,1083605214.1667068,1
7395,1083651040.1667573,3
